Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-08-03,24.317148208618164,39.64684295654297,50.700111389160156,18.00434684753418,47.353904724121094,38.46879959106445,42.1356315612793,,35.743247985839844,67.53089904785156,72.16552734375
2015-08-10,25.260595321655273,40.08523178100586,52.44734573364258,18.040067672729492,47.96248245239258,38.7427978515625,42.1356315612793,,36.693389892578125,67.58468627929688,72.23928833007812
2015-08-17,24.521135330200195,37.867027282714844,48.03009796142578,16.88978385925293,45.38706970214844,36.13072204589844,40.07756805419922,,36.27468490600586,64.28522491455078,68.5517349243164
2015-08-24,24.385141372680664,38.226497650146484,49.73194885253906,16.882644653320312,45.64284133911133,37.08056640625,40.018768310546875,,34.744789123535156,64.37492370605469,69.65797424316406
2015-08-31,24.062164306640625,36.867530822753906,48.249454498291016,16.182472229003906,44.41688919067383,35.893253326416016,39.07793045043945,,32.98137283325195,61.57756805419922,68.08155822753906
2015-09-07,24.113161087036133,37.53385543823242,47.9317626953125,16.518272399902344,45.431175231933594,36.952693939208984,39.56515121459961,,33.456451416015625,63.32588577270508,69.62112426757812
2015-09-14,24.164159774780273,36.71849060058594,47.727542877197266,16.18962287902832,44.85788345336914,36.587371826171875,39.6407585144043,,34.00398635864258,63.57695388793945,69.56581115722656
2015-09-18,,,,,,,,,,,
2015-09-21,23.603185653686523,35.44160461425781,47.523372650146484,16.376489639282227,44.169158935546875,36.52297592163086,40.141666412353516,,34.73146438598633,60.18104553222656,69.12469482421875
2015-09-25,,,,,,,,,,,
2015-09-28,22.995668411254883,36.464298248291016,48.651065826416016,16.297510147094727,44.70119857788086,36.770694732666016,40.446022033691406,,35.235416412353516,61.449806213378906,70.2166519165039
2015-10-05,24.132205963134766,38.92405319213867,52.52945327758789,16.685203552246094,47.3348503112793,38.05508804321289,41.81564712524414,24.272911071777344,35.593055725097656,61.584774017333984,71.9193115234375
2015-10-12,24.568016052246094,38.87115478515625,52.75041198730469,16.90777015686035,46.598854064941406,38.5046272277832,41.95937728881836,24.660829544067383,36.39772415161133,62.772586822509766,72.44676971435547
2015-10-19,25.576379776000977,39.69106674194336,52.011314392089844,17.331363677978516,48.46989059448242,40.21106719970703,42.89780807495117,25.005287170410156,36.2432975769043,62.385650634765625,73.686767578125
2015-10-26,25.52510643005371,39.92030334472656,51.83604431152344,17.288278579711914,48.12406539916992,40.04591751098633,42.17072677612305,24.908706665039062,35.56053161621094,64.19429016113281,74.9267349243164
2015-11-02,25.636192321777344,39.964385986328125,53.184730529785156,17.754945755004883,48.647247314453125,40.67894744873047,41.578922271728516,24.103900909423828,34.34132385253906,64.56324768066406,75.3431625366211
2015-11-09,24.679105758666992,39.144466400146484,50.2740364074707,17.17340850830078,47.45900344848633,38.871604919433594,40.43757629394531,23.790027618408203,34.5770378112793,62.60160446166992,71.92857360839844
2015-11-16,25.362743377685547,40.14070510864258,50.975040435791016,17.71187400817871,49.09950256347656,40.550506591796875,41.494380950927734,24.755794525146484,35.2679328918457,64.35627746582031,75.1673583984375
2015-11-23,25.448200225830078,40.22005081176758,51.6379508972168,17.647258758544922,48.860069274902344,40.284454345703125,42.238372802734375,24.691408157348633,34.74774169921875,64.86918640136719,75.38943481445312
2015-11-30,25.20892333984375,40.396385192871094,49.298728942871094,17.79084587097168,48.381229400634766,40.88995361328125,42.6441764831543,24.64311981201172,34.5201416015625,64.5902328491211,75.15807342529297
2015-12-07,23.944204330444336,38.73890686035156,46.06802749633789,16.83597183227539,46.652061462402344,39.26611328125,41.832550048828125,24.255203247070312,33.96742630004883,63.25848388671875,72.23394012451172
2015-12-14,24.132205963134766,37.26658630371094,44.795562744140625,16.728281021118164,45.88058853149414,38.68812561035156,41.714195251464844,24.425823211669922,34.55265808105469,63.42946243286133,71.55841827392578
2015-12-18,,,,,,,,,,,
2015-12-21,25.03801727294922,39.18013000488281,47.338741302490234,17.346038818359375,47.69361877441406,39.87824630737305,43.32453155517578,25.23294448852539,35.69822692871094,65.46928405761719,72.92301177978516
2015-12-24,,,,,,,,,,,
2015-12-28,24.634801864624023,38.56724166870117,46.37765884399414,17.21599006652832,47.29215621948242,39.49098587036133,43.00088119506836,25.374523162841797,35.54219436645508,65.08975219726562,72.62567901611328
2016-01-04,23.265729904174805,35.582759857177734,43.09462356567383,15.966158866882324,44.35702896118164,36.964603424072266,41.74892807006836,24.5006103515625,35.402591705322266,61.46613311767578,68.39783477783203
2016-01-11,22.281702041625977,33.97505569458008,41.78757095336914,15.474886894226074,43.40244674682617,36.27306365966797,41.135719299316406,23.800823211669922,35.648956298828125,60.42695999145508,66.437255859375
2016-01-18,22.829330444335938,34.20599365234375,42.85627365112305,15.37374210357666,43.393516540527344,37.23198699951172,41.978885650634766,23.987972259521484,35.96922302246094,61.312530517578125,68.11906433105469
2016-01-25,23.779132843017578,34.43693542480469,44.755367279052734,15.691621780395508,44.5979118347168,38.02495193481445,43.2308349609375,23.75200653076172,37.299591064453125,60.065486907958984,68.8624496459961
2016-02-01,23.368410110473633,36.071292877197266,43.01005554199219,15.135337829589844,44.642513275146484,36.420589447021484,42.26845169067383,23.677143096923828,38.24399185180664,58.194923400878906,65.192138671875
2016-02-08,23.051809310913086,35.476173400878906,42.502601623535156,14.803009986877441,44.31241989135742,36.208526611328125,42.643184661865234,22.36870765686035,37.4145622253418,58.16782760620117,64.84833526611328
2016-02-15,23.64222526550293,36.195640563964844,43.67896270751953,15.157011985778809,45.784446716308594,37.49015426635742,43.298973083496094,23.320737838745117,37.94014358520508,59.577510833740234,67.58941650390625
2016-02-22,24.951404571533203,37.35923767089844,44.00188064575195,15.402641296386719,46.792564392089844,38.043392181396484,43.51189041137695,23.898469924926758,37.91550827026367,60.81553268432617,69.53146362304688
2016-02-29,25.832746505737305,38.60276412963867,46.86973190307617,16.096200942993164,47.979103088378906,39.11294174194336,44.32097244262695,24.8098201751709,38.68745422363281,60.914913177490234,71.28761291503906
2016-03-07,25.772851943969727,39.437713623046875,47.94614028930664,16.247907638549805,48.21106719970703,39.52786636352539,44.670162200927734,25.135299682617188,39.5415153503418,61.981224060058594,71.82659149169922
2016-03-14,25.892642974853516,40.34371566772461,48.814945220947266,16.421300888061523,49.62957000732422,40.19173049926758,44.84049606323242,25.60724639892578,39.935699462890625,60.39982223510742,72.56063079833984
2016-03-18,,,,,,,,,,,
2016-03-21,25.413467407226562,39.708290100097656,47.88580322265625,16.189407348632812,49.4268684387207,40.42271423339844,44.78849792480469,25.622053146362305,40.46763610839844,61.11531448364258,72.35546112060547
2016-03-23,,,,,,,,,,,
2016-03-28,26.824575424194336,40.323307037353516,47.281803131103516,16.472410202026367,49.9738655090332,41.423561096191406,45.901371002197266,26.47393226623535,41.21228790283203,62.167301177978516,74.10952758789062
2016-04-04,26.45427894592285,39.681556701660156,48.296199798583984,16.00074005126953,49.05921936035156,40.67292404174805,45.72159194946289,26.30388069152832,40.41800308227539,62.892818450927734,72.65402221679688
