Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2012-11-05,2747900.0,36485700.0,64221200.0,456935629.0,62754700.0,46045800.0,32824500.0,,47908300.0,40445800.0,31899900.0
2012-11-12,1995200.0,37667900.0,72254900.0,353531136.0,69481500.0,48073000.0,30265700.0,,57587900.0,34126000.0,35626800.0
2012-11-19,817300.0,32406000.0,29541500.0,171702219.0,28029700.0,43981100.0,20881500.0,,46525600.0,20378600.0,20294300.0
2012-11-26,1619400.0,31634500.0,48082600.0,242557348.0,46747900.0,49901400.0,33973100.0,,79005000.0,30264100.0,32902500.0
2012-12-03,2336000.0,50429700.0,52184600.0,255695073.0,43698800.0,64616900.0,29178100.0,,50630000.0,27874700.0,33029500.0
2012-12-10,2087000.0,36668400.0,43112800.0,280433371.0,39830900.0,48149000.0,24872800.0,,35605000.0,27065200.0,26884600.0
2012-12-17,2444000.0,37259800.0,52989700.0,410904969.0,55756700.0,49720800.0,45468500.0,,43859900.0,31309700.0,34808700.0
2012-12-19,,,,,,,,,,,
2012-12-21,,,,,,,,,,,
2012-12-24,1597000.0,35230100.0,33573100.0,160327410.0,20927400.0,25817900.0,37555700.0,,37899700.0,19021600.0,27500000.0
2012-12-31,1621800.0,40400300.0,50009300.0,273550850.0,44358600.0,46850400.0,41172800.0,,43428900.0,31332100.0,33010400.0
2013-01-07,1262700.0,30724400.0,37454800.0,283734175.0,38619100.0,39645700.0,18951600.0,,36788600.0,24958500.0,19610400.0
2013-01-14,2399400.0,39307300.0,50530300.0,310361568.0,41738300.0,40631700.0,24515400.0,,28810900.0,24588500.0,27646200.0
2013-01-21,1125400.0,34212000.0,33935200.0,237131347.0,27782800.0,45473800.0,15919800.0,,27219300.0,26199700.0,17111400.0
2013-01-28,2801000.0,40299100.0,51373800.0,239238203.0,36621500.0,32708700.0,23588400.0,,38564800.0,29894100.0,26591700.0
2013-02-04,1062000.0,30205200.0,55124100.0,273774646.0,43801000.0,47013100.0,30928600.0,,33093400.0,30340400.0,23130300.0
2013-02-11,1707200.0,36876600.0,41505100.0,270072292.0,37176300.0,32183000.0,23086500.0,,30267100.0,25827000.0,29760800.0
2013-02-18,1407200.0,38288000.0,39291700.0,240536908.0,44420300.0,36585100.0,34529900.0,,32769200.0,27600000.0,28140900.0
2013-02-25,1879600.0,58518200.0,64856700.0,397033446.0,58024100.0,36108900.0,36590800.0,,40185500.0,31327700.0,28655400.0
2013-03-04,1408000.0,36629200.0,44889600.0,342142048.0,55886900.0,35927300.0,27709800.0,,38313200.0,25021000.0,24216100.0
2013-03-11,2068500.0,33842900.0,46710800.0,275286438.0,39484400.0,31317200.0,26415900.0,,33409700.0,25015500.0,20527000.0
2013-03-15,,,,,,,,,,,
2013-03-18,707500.0,28413000.0,43404400.0,333187876.0,49515700.0,29961100.0,31448400.0,,27575300.0,26753800.0,27682800.0
2013-03-25,1285100.0,23222900.0,29360700.0,191736991.0,41606300.0,23446200.0,23908000.0,,25118600.0,24349600.0,15025200.0
2013-04-01,1379700.0,47519600.0,61931900.0,327403530.0,72907100.0,29969700.0,42788000.0,,30672900.0,43450600.0,25941500.0
2013-04-08,3569100.0,39373500.0,58423600.0,313420602.0,47812100.0,34837700.0,35175400.0,,31008300.0,35984800.0,28853100.0
2013-04-15,1680200.0,68179200.0,95832400.0,384019437.0,88142600.0,61159500.0,52882000.0,,43053500.0,59154800.0,39908800.0
2013-04-22,3211800.0,37463500.0,65811900.0,266296076.0,52734100.0,37158900.0,70854600.0,,45232400.0,45185200.0,22098000.0
2013-04-29,3771200.0,39969900.0,65220300.0,241797206.0,50335800.0,47184400.0,47644900.0,,47842800.0,37454500.0,20814800.0
2013-05-06,1728400.0,26710200.0,50234900.0,268073516.0,55894100.0,36973600.0,50483500.0,,59433400.0,54718000.0,20826500.0
2013-05-13,1559200.0,26452600.0,56784500.0,244096714.0,54480000.0,44865600.0,45604600.0,,54553500.0,44733600.0,22208400.0
2013-05-20,1671500.0,34774200.0,62326600.0,338964713.0,61604400.0,53175100.0,66021700.0,,79329600.0,49994000.0,28892100.0
2013-05-27,3277100.0,24517500.0,50543400.0,260531056.0,41433300.0,30340700.0,86916300.0,,101218200.0,48855200.0,22989300.0
2013-06-03,2114700.0,38461800.0,81048700.0,462454571.0,78650700.0,48443700.0,100114700.0,,96126800.0,63217000.0,40247700.0
2013-06-10,3091400.0,32838700.0,50676000.0,387781742.0,51539400.0,36037200.0,67934700.0,,59363500.0,38407100.0,30123000.0
2013-06-17,4619000.0,41331700.0,79936800.0,406488387.0,65067300.0,52023500.0,99153600.0,,92612300.0,83075500.0,42985700.0
2013-06-21,,,,,,,,,,,
2013-06-24,2717300.0,35681000.0,61629100.0,375671164.0,63174900.0,55609200.0,77177500.0,,59035200.0,46400500.0,29547200.0
2013-06-26,,,,,,,,,,,
2013-07-01,1267800.0,22275800.0,36216800.0,225194462.0,40467600.0,49872800.0,31824500.0,,41988800.0,39329900.0,21703300.0
2013-07-08,776000.0,21620000.0,54912000.0,350333859.0,58721400.0,46662500.0,42099500.0,,45400400.0,30301300.0,41007200.0
2013-07-15,2069100.0,30026000.0,45146200.0,221571631.0,51831600.0,32870400.0,42087000.0,,46181400.0,29103200.0,22548200.0
2013-07-22,1919000.0,23747100.0,38601800.0,199252123.0,36010900.0,26270400.0,33066800.0,,36521100.0,23975600.0,18604400.0
2013-07-29,3833200.0,25447000.0,46308500.0,202127492.0,46397700.0,28552100.0,30126200.0,,48926900.0,31253500.0,20700200.0
2013-08-05,1563400.0,20437300.0,35273300.0,183324705.0,32126500.0,23033400.0,21327300.0,,37833300.0,19247100.0,14699000.0
2013-08-12,1309200.0,24647300.0,39211700.0,224861600.0,39935000.0,29266000.0,30720200.0,,51160800.0,30889500.0,35501200.0
2013-08-19,1972800.0,21846500.0,45100600.0,227992279.0,34208200.0,25313100.0,29055200.0,,53865400.0,24439300.0,20651500.0
2013-08-26,1392800.0,24761100.0,49310800.0,255603855.0,41325500.0,30104100.0,63630900.0,,37908100.0,24768600.0,25666800.0
2013-09-02,2685600.0,19172100.0,30262600.0,176576487.0,33691000.0,23412500.0,33134800.0,,38993800.0,20036900.0,24422000.0
2013-09-09,925000.0,32238900.0,44968700.0,204081951.0,49266000.0,31865200.0,35727800.0,,68806800.0,24307700.0,23781900.0
2013-09-16,1401600.0,40332500.0,47747200.0,257822363.0,59685800.0,37817700.0,39714900.0,,103302100.0,32458800.0,34402500.0
2013-09-20,,,,,,,,,,,
